"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2023","OK","Oklahoma","Noble","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","13.8",,,"12.0","15.8","10,832","8,403","40103","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Ellis","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","8.0",,,"6.8","9.5","3,648","2,849","40045","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-99.7547202594407 36.2183250916209)"
"2022","OK","Oklahoma","Cimarron","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence","59.4",,,"55.5","63.2","2,191","1,605","40025","PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-102.517800024169 36.7482645981398)"
"2023","OK","Oklahoma","Custer","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence","6.1",,,"5.3","7.0","28,266","21,204","40039","DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-99.0014382075911 35.6388260290226)"
"2023","OK","Oklahoma","Pottawatomie","BRFSS","Disability","Mobility disability among adults","%","Age-adjusted prevalence","16.6",,,"14.3","19.0","73,791","56,848","40125","DISABLT","MOBILITY","AgeAdjPrv","Mobility Disability","POINT (-96.9484617397084 35.2066298442372)"
"2022","OK","Oklahoma","Garvin","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Age-adjusted prevalence","39.5",,,"33.0","46.4","25,865","19,354","40049","RISKBEH","SLEEP","AgeAdjPrv","Short Sleep Duration","POINT (-97.30936420479 34.704567177109)"
"2023","OK","Oklahoma","Johnston","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","27.9",,,"23.8","32.2","10,216","7,851","40069","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-96.6606399644876 34.3166975357742)"
"2023","OK","Oklahoma","Woods","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","19.3",,,"16.2","22.9","8,564","6,777","40151","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-98.8645038210662 36.7669182017957)"
"2023","OK","Oklahoma","Craig","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","11.2",,,"9.6","13.0","14,494","11,115","40035","HLTHOUT","COPD","CrdPrv","COPD","POINT (-95.2084350557607 36.7615458238067)"
"2023","OK","Oklahoma","Pushmataha","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","39.1",,,"30.9","47.0","10,800","8,446","40127","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-95.375998987891 34.416281814947)"
"2023","OK","Oklahoma","Marshall","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","42.0",,,"37.3","46.6","15,970","12,272","40095","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-96.7690086748236 34.0247191513108)"
"2023","OK","Oklahoma","Tillman","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.9",,,"71.9","79.7","6,869","5,259","40141","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.9247342010852 34.3731144754171)"
"2022","OK","Oklahoma","Major","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","33.4",,,"26.7","40.8","7,581","5,641","40093","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-98.5356533809585 36.3117422798628)"
"2023","OK","Oklahoma","Roger Mills","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","43.8",,,"39.2","48.3","3,295","2,502","40129","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-99.6959628680842 35.6881644912023)"
"2023","OK","Oklahoma","Okmulgee","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","11.5",,,"10.1","13.0","37,035","28,317","40111","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-95.9642441930867 35.6465877154505)"
"2023","OK","Oklahoma","Noble","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","79.1",,,"76.2","81.6","10,832","8,403","40103","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Cleveland","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","74.6",,,"71.8","77.1","301,193","240,814","40027","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-97.3263165055223 35.2025439402736)"
"2023","OK","Oklahoma","Custer","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","34.3",,,"30.6","38.4","28,266","21,204","40039","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-99.0014382075911 35.6388260290226)"
"2023","OK","Oklahoma","Comanche","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","10.7",,,"9.3","12.3","121,574","92,715","40031","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-98.4716775335911 34.6621575837988)"
"2022","OK","Oklahoma","Grady","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","35.5",,,"29.8","41.7","57,375","44,065","40051","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-97.8841663460881 35.0166148085145)"
"2023","OK","Oklahoma","Rogers","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","8.7",,,"7.5","10.0","100,248","77,057","40131","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-95.6042495763961 36.37159098599)"
"2023","OK","Oklahoma","Logan","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","11.6",,,"9.5","14.0","53,029","41,523","40083","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-97.4429757513146 35.9192456181953)"
"2023","OK","Oklahoma","Comanche","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","18.2",,,"16.0","20.6","121,574","92,715","40031","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-98.4716775335911 34.6621575837988)"
"2023","OK","Oklahoma","Seminole","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","11.7",,,"10.4","13.1","23,565","17,848","40133","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-96.6156537381723 35.1680593598838)"
"2023","OK","Oklahoma","Jefferson","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","13.0",,,"10.5","16.1","5,347","4,030","40067","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-97.8360732655638 34.1106274427473)"
"2023","OK","Oklahoma","Noble","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","8.1",,,"6.8","9.4","10,832","8,403","40103","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Muskogee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.9",,,"75.4","82.2","66,677","50,493","40101","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.3797854950482 35.6164240462291)"
"2023","OK","Oklahoma","Mayes","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","43.2",,,"38.9","47.3","39,889","30,559","40097","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-95.2306650873753 36.3019893623476)"
"2023","OK","Oklahoma","Osage","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","31.9",,,"27.2","37.2","46,130","36,541","40113","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-96.3986287125622 36.6293205583232)"
"2023","OK","Oklahoma","Coal","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","25.3",,,"21.4","29.3","5,266","4,013","40029","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-96.2977819773312 34.5882312743251)"
"2023","OK","Oklahoma","Oklahoma","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","6.7",,,"6.0","7.6","808,866","605,014","40109","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.4071852848576 35.5514988566603)"
"2022","OK","Oklahoma","Craig","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Age-adjusted prevalence","39.9",,,"32.9","47.0","14,494","11,115","40035","RISKBEH","SLEEP","AgeAdjPrv","Short Sleep Duration","POINT (-95.2084350557607 36.7615458238067)"
"2023","OK","Oklahoma","Ellis","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","15.1",,,"12.2","18.4","3,648","2,849","40045","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-99.7547202594407 36.2183250916209)"
"2023","OK","Oklahoma","Seminole","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","32.6",,,"29.1","36.3","23,565","17,848","40133","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-96.6156537381723 35.1680593598838)"
"2023","OK","Oklahoma","Noble","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","18.6",,,"16.1","21.5","10,832","8,403","40103","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Delaware","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","11.6",,,"10.0","13.2","41,703","33,484","40041","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-94.8025161516535 36.4082128143741)"
"2023","OK","Oklahoma","Creek","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","24.9",,,"21.4","28.6","73,332","56,335","40037","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-96.3708202661878 35.9025321078939)"
"2023","OK","Oklahoma","Cimarron","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","31.7",,,"26.0","37.6","2,191","1,605","40025","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-102.517800024169 36.7482645981398)"
"2023","OK","Oklahoma","Murray","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","41.4",,,"33.2","49.5","13,754","10,683","40099","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-97.068009831501 34.4823513481281)"
"2023","OK","Oklahoma","Coal","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","13.3",,,"11.5","15.2","5,266","4,013","40029","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-96.2977819773312 34.5882312743251)"
"2023","OK","Oklahoma","Pontotoc","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","33.4",,,"29.4","37.6","38,396","28,720","40123","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-96.6840015218125 34.7283176992879)"
"2023","OK","Oklahoma","Comanche","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","12.1",,,"9.9","14.4","121,574","92,715","40031","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-98.4716775335911 34.6621575837988)"
"2023","OK","Oklahoma","Love","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","13.7",,,"11.3","16.4","10,296","7,849","40085","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-97.2442389335667 33.9500550048767)"
"2023","OK","Oklahoma","Mayes","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","12.1",,,"10.5","13.8","39,889","30,559","40097","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-95.2306650873753 36.3019893623476)"
"2023","OK","Oklahoma","Johnston","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","5.6",,,"4.8","6.4","10,216","7,851","40069","DISABLT","SELFCARE","CrdPrv","Self-care Disability","POINT (-96.6606399644876 34.3166975357742)"
"2023","OK","Oklahoma","Harmon","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","41.4",,,"36.8","46.3","2,392","1,769","40057","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-99.8462507485967 34.7440546602759)"
"2023","OK","Oklahoma","Ottawa","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.5",,,"10.7","16.4","30,287","22,537","40115","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-94.8106076020458 36.8356615128431)"
"2023","OK","Oklahoma","Major","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Age-adjusted prevalence","33.6",,,"28.3","39.3","7,581","5,641","40093","SOCLNEED","LONELINESS","AgeAdjPrv","Loneliness","POINT (-98.5356533809585 36.3117422798628)"
"2022","OK","Oklahoma","McCurtain","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","49.4",,,"44.4","54.6","30,660","22,566","40089","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-94.7715433530393 34.1163901296428)"
"2022","OK","Oklahoma","Garvin","BRFSS","Prevention","Mammography use among women aged 50-74 years","%","Age-adjusted prevalence","69.1",,,"59.9","77.0","25,865","19,354","40049","PREVENT","MAMMOUSE","AgeAdjPrv","Mammography","POINT (-97.30936420479 34.704567177109)"
"2023","OK","Oklahoma","Wagoner","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","11.8",,,"9.5","14.4","89,280","68,338","40145","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps","POINT (-95.5211844530667 35.9615432025713)"
"2023","OK","Oklahoma","Garfield","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","15.0",,,"12.3","18.0","62,023","46,027","40047","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-97.7826935652779 36.3791132161372)"
"2023","OK","Oklahoma","Murray","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","25.2",,,"21.4","29.8","13,754","10,683","40099","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-97.068009831501 34.4823513481281)"
"2023","OK","Oklahoma","Okmulgee","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","11.5",,,"9.3","13.9","37,035","28,317","40111","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-95.9642441930867 35.6465877154505)"
"2023","OK","Oklahoma","Grant","BRFSS","Prevention","Cholesterol screening among adults","%","Age-adjusted prevalence","82.8",,,"80.0","85.3","4,083","3,090","40053","PREVENT","CHOLSCREEN","AgeAdjPrv","Cholesterol Screening","POINT (-97.7860574259311 36.7961456261704)"
"2023","OK","Oklahoma","Garfield","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","3.7",,,"3.3","4.2","62,023","46,027","40047","HLTHOUT","STROKE","CrdPrv","Stroke","POINT (-97.7826935652779 36.3791132161372)"
"2023","OK","Oklahoma","Okfuskee","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","77.6",,,"74.6","80.2","11,300","8,773","40107","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-96.3229765670067 35.4655066007963)"
"2023","OK","Oklahoma","Tillman","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","31.6",,,"28.1","35.3","6,869","5,259","40141","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-98.9247342010852 34.3731144754171)"
"2023","OK","Oklahoma","Marshall","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","39.4",,,"30.9","48.1","15,970","12,272","40095","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-96.7690086748236 34.0247191513108)"
"2023","OK","Oklahoma","Rogers","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","38.2",,,"34.2","42.5","100,248","77,057","40131","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-95.6042495763961 36.37159098599)"
"2023","OK","Oklahoma","Custer","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","31.4",,,"26.3","36.9","28,266","21,204","40039","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-99.0014382075911 35.6388260290226)"
"2023","OK","Oklahoma","Garfield","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Age-adjusted prevalence","7.3",,,"6.2","8.6","62,023","46,027","40047","HLTHOUT","COPD","AgeAdjPrv","COPD","POINT (-97.7826935652779 36.3791132161372)"
"2023","OK","Oklahoma","Okmulgee","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","13.2",,,"11.4","15.1","37,035","28,317","40111","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-95.9642441930867 35.6465877154505)"
"2023","OK","Oklahoma","Pontotoc","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Age-adjusted prevalence","14.2",,,"11.4","17.4","38,396","28,720","40123","SOCLNEED","FOODSTAMP","AgeAdjPrv","Food Stamps","POINT (-96.6840015218125 34.7283176992879)"
"2023","OK","Oklahoma","Osage","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","10.5",,,"9.0","12.1","46,130","36,541","40113","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-96.3986287125622 36.6293205583232)"
"2023","OK","Oklahoma","Harmon","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","32.5",,,"27.2","38.2","2,392","1,769","40057","SOCLNEED","LONELINESS","CrdPrv","Loneliness","POINT (-99.8462507485967 34.7440546602759)"
"2023","OK","Oklahoma","Hughes","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","21.8",,,"18.7","25.4","13,436","10,505","40063","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-96.2502172739185 35.0483785704496)"
"2023","OK","Oklahoma","Dewey","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","17.7",,,"14.2","21.2","4,286","3,145","40043","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-99.0080105233422 35.9876568754253)"
"2023","OK","Oklahoma","McClain","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","7.5",,,"6.3","8.9","47,072","35,436","40087","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-97.4447724910511 35.0093319713623)"
"2023","OK","Oklahoma","Haskell","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","9.2",,,"8.2","10.2","11,832","9,053","40061","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-95.116494065308 35.224815744206)"
"2023","OK","Oklahoma","Lincoln","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","19.2",,,"15.8","22.7","34,562","26,523","40081","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-96.8809102714908 35.7030440513978)"
"2023","OK","Oklahoma","Woodward","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","9.2",,,"7.9","10.7","19,947","15,150","40153","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-99.265301176798 36.422629110699)"
"2022","OK","Oklahoma","McCurtain","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Age-adjusted prevalence","20.5",,,"17.0","24.4","30,660","22,566","40089","HLTHOUT","TEETHLOST","AgeAdjPrv","All Teeth Lost","POINT (-94.7715433530393 34.1163901296428)"
"2023","OK","Oklahoma","Garfield","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","9.4",,,"8.0","11.0","62,023","46,027","40047","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-97.7826935652779 36.3791132161372)"
"2023","OK","Oklahoma","Garvin","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","9.9",,,"8.5","11.4","25,865","19,354","40049","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-97.30936420479 34.704567177109)"
"2022","OK","Oklahoma","Tillman","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","20.5",,,"16.8","24.6","6,869","5,259","40141","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost","POINT (-98.9247342010852 34.3731144754171)"
"2023","OK","Oklahoma","Lincoln","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","32.3",,,"29.1","35.9","34,562","26,523","40081","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-96.8809102714908 35.7030440513978)"
"2023","OK","Oklahoma","McIntosh","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","11.1",,,"9.9","12.4","19,603","15,584","40091","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.6667724737982 35.3737043637911)"
"2023","OK","Oklahoma","Pittsburg","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Age-adjusted prevalence","7.0",,,"6.3","7.7","43,479","33,556","40121","HLTHOUT","CANCER","AgeAdjPrv","Cancer (non-skin) or Melanoma","POINT (-95.7484483900286 34.9238785325748)"
"2023","OK","Oklahoma","Harmon","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","26.0",,,"23.2","28.8","2,392","1,769","40057","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-99.8462507485967 34.7440546602759)"
"2022","OK","Oklahoma","Washita","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","54.2",,,"48.5","59.7","10,736","8,159","40149","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-98.9923791380001 35.2905012989551)"
"2022","OK","Oklahoma","Lincoln","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","53.9",,,"50.0","57.8","34,562","26,523","40081","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-96.8809102714908 35.7030440513978)"
"2023","OK","Oklahoma","McClain","BRFSS","Disability","Mobility disability among adults","%","Age-adjusted prevalence","13.5",,,"11.4","15.8","47,072","35,436","40087","DISABLT","MOBILITY","AgeAdjPrv","Mobility Disability","POINT (-97.4447724910511 35.0093319713623)"
"2023","OK","Oklahoma","Washita","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","24.7",,,"20.6","29.4","10,736","8,159","40149","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-98.9923791380001 35.2905012989551)"
"2023","OK","Oklahoma","Delaware","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","85.9",,,"83.8","87.7","41,703","33,484","40041","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-94.8025161516535 36.4082128143741)"
"2023","OK","Oklahoma","Cleveland","BRFSS","Health Outcomes","Obesity among adults","%","Age-adjusted prevalence","37.6",,,"32.7","42.4","301,193","240,814","40027","HLTHOUT","OBESITY","AgeAdjPrv","Obesity","POINT (-97.3263165055223 35.2025439402736)"
"2023","OK","Oklahoma","Mayes","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","20.7",,,"17.5","24.3","39,889","30,559","40097","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-95.2306650873753 36.3019893623476)"
"2022","OK","Oklahoma","Coal","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Crude prevalence","48.7",,,"44.6","52.8","5,266","4,013","40029","PREVENT","DENTAL","CrdPrv","Dental Visit","POINT (-96.2977819773312 34.5882312743251)"
"2023","OK","Oklahoma","Grant","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","33.5",,,"29.0","38.0","4,083","3,090","40053","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-97.7860574259311 36.7961456261704)"
"2023","OK","Oklahoma","Harper","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Age-adjusted prevalence","7.0",,,"6.2","7.8","3,190","2,450","40059","HLTHOUT","CANCER","AgeAdjPrv","Cancer (non-skin) or Melanoma","POINT (-99.6673226920585 36.7888259275223)"
"2023","OK","Oklahoma","Love","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","10.1",,,"8.8","11.7","10,296","7,849","40085","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-97.2442389335667 33.9500550048767)"
"2023","OK","Oklahoma","Murray","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.1",,,"10.6","15.8","13,754","10,683","40099","RISKBEH","BINGE","CrdPrv","Binge Drinking","POINT (-97.068009831501 34.4823513481281)"
"2023","OK","Oklahoma","Cleveland","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","83.9",,,"81.4","86.3","301,193","240,814","40027","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-97.3263165055223 35.2025439402736)"
"2023","OK","Oklahoma","Cotton","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Crude prevalence","11.3",,,"8.9","14.0","5,427","4,179","40033","PREVENT","ACCESS2","CrdPrv","Health Insurance","POINT (-98.3721992106375 34.2900586392925)"
"2023","OK","Oklahoma","Noble","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","16.4",,,"14.2","18.7","10,832","8,403","40103","DISABLT","COGNITION","CrdPrv","Cognitive Disability","POINT (-97.2306034414518 36.3884982575705)"
"2023","OK","Oklahoma","Lincoln","BRFSS","Disability","Vision disability among adults","%","Age-adjusted prevalence","5.8",,,"5.1","6.6","34,562","26,523","40081","DISABLT","VISION","AgeAdjPrv","Vision Disability","POINT (-96.8809102714908 35.7030440513978)"
"2023","OK","Oklahoma","Tillman","BRFSS","Disability","Any disability among adults","%","Crude prevalence","43.4",,,"38.0","49.0","6,869","5,259","40141","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-98.9247342010852 34.3731144754171)"
"2023","OK","Oklahoma","Marshall","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","15.7",,,"13.5","18.1","15,970","12,272","40095","HLTHOUT","DIABETES","CrdPrv","Diabetes","POINT (-96.7690086748236 34.0247191513108)"
"2023","OK","Oklahoma","Craig","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","12.2",,,"10.7","13.9","14,494","11,115","40035","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-95.2084350557607 36.7615458238067)"
